funded_amnt,int_rate,installment,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
16000.0,0.1649,393.27,1.0,1.0,60.0,18.0,1.0,1.0
6000.0,0.1499,207.97,1.0,1.0,36.0,15.0,1.0,4.0
21000.0,0.2899,701.42,1.0,1.0,36.0,11.0,1.0,4.0
13000.0,0.1366,442.17,1.0,1.0,36.0,13.0,1.0,2.0
18000.0,0.2899,569.64,1.0,1.0,36.0,6.0,1.0,3.0
22000.0,0.2098999999999999,595.06,1.0,1.0,60.0,25.0,1.0,4.0
15000.0,0.2899,341.22,1.0,1.0,60.0,12.0,1.0,2.0
25000.0,0.2899,766.12,1.0,1.0,36.0,2.0,1.0,2.0
12000.0,0.1499,285.42,1.0,1.0,60.0,15.0,1.0,1.0
15000.0,0.2899,314.96,1.0,1.0,60.0,7.0,0.0,2.0
34500.0,0.2899,1372.97,1.0,1.0,60.0,11.0,1.0,2.0
10200.0,0.2899,317.24,1.0,1.0,36.0,4.0,1.0,4.0
8000.0,0.2899,269.52,1.0,1.0,36.0,12.0,1.0,4.0
15000.0,0.2899,456.54,1.0,1.0,60.0,1.0,1.0,4.0
1000.0,0.2583,558.01,1.0,1.0,60.0,32.0,1.0,2.0
15250.0,0.2899,454.79,1.0,1.0,60.0,31.0,1.0,2.0
13700.0,0.2398999999999999,394.05,1.0,1.0,60.0,27.0,1.0,4.0
24000.0,0.2899,494.37,1.0,1.0,60.0,10.0,1.0,2.0
10000.0,0.1431,343.29,1.0,1.0,36.0,14.0,1.0,4.0
22725.0,0.1714,566.49,1.0,1.0,60.0,19.0,1.0,1.0
13000.0,0.2899,401.35,1.0,1.0,60.0,3.0,0.0,4.0
21175.0,0.2899,688.14,1.0,1.0,36.0,8.0,0.0,2.0
9000.0,0.1366,306.12,1.0,1.0,36.0,13.0,1.0,3.0
20000.0,0.2899,1372.97,1.0,1.0,36.0,8.0,1.0,2.0
14400.0,0.1431,494.33,1.0,1.0,36.0,14.0,1.0,4.0
1000.0,0.2899,1179.12,2.0,1.0,36.0,12.0,1.0,1.0
16000.0,0.1559,559.28,1.0,1.0,36.0,20.0,1.0,2.0
12000.0,0.1785999999999999,1372.97,1.0,1.0,60.0,20.0,1.0,3.0
35000.0,0.2899,796.18,0.0,1.0,60.0,12.0,1.0,4.0
8000.0,0.2899,245.16,1.0,1.0,36.0,2.0,0.0,0.0
3000.0,0.2899,97.5,1.0,1.0,36.0,8.0,0.0,2.0
10000.0,0.1785999999999999,253.18,0.0,1.0,60.0,20.0,1.0,3.0
20000.0,0.2899,668.02,1.0,1.0,36.0,11.0,1.0,3.0
12000.0,0.2899,263.55,1.0,1.0,60.0,9.0,1.0,2.0
4500.0,0.1431,154.48,1.0,1.0,36.0,14.0,0.0,3.0
1000.0,0.1785999999999999,451.92,1.0,1.0,60.0,20.0,1.0,4.0
11975.0,0.2198999999999999,457.27,1.0,1.0,36.0,25.0,0.0,4.0
15325.0,0.1853999999999999,393.68,1.0,1.0,60.0,21.0,1.0,2.0
16000.0,0.2899,512.46,1.0,1.0,36.0,7.0,1.0,1.0
4400.0,0.2899,140.93,1.0,1.0,36.0,10.0,0.0,1.0
10000.0,0.1559,349.55,1.0,1.0,36.0,16.0,0.0,1.0
6725.0,0.2899,223.34,1.0,1.0,36.0,10.0,1.0,1.0
11650.0,0.2098999999999999,315.11,1.0,1.0,60.0,24.0,1.0,2.0
21000.0,0.1599,510.57,1.0,1.0,60.0,17.0,1.0,3.0
20000.0,0.2899,622.04,1.0,1.0,36.0,4.0,1.0,1.0
20000.0,0.1366,680.26,1.0,1.0,36.0,13.0,1.0,2.0
35000.0,0.1366,1190.45,1.0,1.0,36.0,13.0,1.0,3.0
15000.0,0.1599,527.29,1.0,1.0,36.0,17.0,1.0,4.0
12800.0,0.2899,431.23,1.0,1.0,36.0,12.0,1.0,3.0
12300.0,0.2899,382.55,2.0,1.0,36.0,4.0,1.0,4.0
15925.0,0.2899,585.69,1.0,1.0,36.0,22.0,1.0,1.0
1100.0,0.1559,38.46,1.0,1.0,36.0,16.0,0.0,1.0
19375.0,0.2899,440.75,1.0,1.0,60.0,12.0,1.0,4.0
13000.0,0.2899,434.22,1.0,1.0,36.0,11.0,1.0,1.0
1000.0,0.2899,387.46,1.0,1.0,36.0,11.0,0.0,3.0
12000.0,0.1853999999999999,308.26,1.0,1.0,60.0,21.0,1.0,3.0
1000.0,0.2899,178.56,1.0,1.0,36.0,12.0,1.0,3.0
24000.0,0.1431,562.31,1.0,1.0,60.0,14.0,1.0,4.0
8000.0,0.1431,274.63,1.0,1.0,36.0,14.0,1.0,2.0
10200.0,0.1714,1372.97,1.0,1.0,60.0,19.0,1.0,1.0
10000.0,0.1366,340.13,1.0,0.0,36.0,13.0,1.0,4.0
25000.0,0.2899,830.24,1.0,1.0,36.0,10.0,1.0,2.0
18000.0,0.2899,377.95,1.0,1.0,60.0,10.0,1.0,2.0
13975.0,0.2899,460.45,1.0,1.0,36.0,9.0,1.0,3.0
19875.0,0.1599,1372.97,1.0,1.0,60.0,17.0,1.0,2.0
4375.0,0.1785999999999999,157.86,1.0,1.0,36.0,20.0,0.0,1.0
16750.0,0.2299,1372.97,1.0,1.0,60.0,26.0,1.0,2.0
25000.0,0.2899,771.82,1.0,1.0,36.0,3.0,1.0,2.0
1600.0,0.2899,59.46,1.0,1.0,36.0,23.0,1.0,2.0
21000.0,0.2899,672.6,2.0,1.0,36.0,7.0,1.0,3.0
9600.0,0.2899,320.65,0.0,1.0,36.0,11.0,1.0,1.0
30000.0,0.2899,926.18,2.0,1.0,36.0,3.0,1.0,3.0
30000.0,0.2498999999999999,880.37,1.0,1.0,60.0,29.0,1.0,2.0
35000.0,0.1999,1300.55,1.0,1.0,36.0,23.0,1.0,1.0
8300.0,0.1499,287.69,1.0,1.0,36.0,15.0,1.0,2.0
11725.0,0.1559,409.85,1.0,1.0,36.0,16.0,1.0,4.0
21000.0,0.1599,510.57,1.0,1.0,60.0,17.0,1.0,4.0
25000.0,0.1649,884.99,1.0,1.0,36.0,18.0,1.0,2.0
30000.0,0.1599,729.39,1.0,1.0,60.0,17.0,1.0,2.0
24950.0,0.1714,621.96,1.0,1.0,60.0,19.0,1.0,2.0
10000.0,0.2899,1372.97,1.0,1.0,36.0,10.0,1.0,3.0
11400.0,0.1785999999999999,288.62,1.0,1.0,60.0,20.0,1.0,1.0
21600.0,0.2899,474.39,1.0,1.0,60.0,9.0,1.0,1.0
6000.0,0.2899,200.41,1.0,1.0,36.0,11.0,1.0,2.0
6500.0,0.1366,221.09,1.0,1.0,36.0,13.0,1.0,2.0
14700.0,0.2899,461.94,1.0,1.0,36.0,5.0,0.0,1.0
22000.0,0.2899,493.73,1.0,1.0,60.0,11.0,1.0,3.0
21000.0,0.2899,461.22,1.0,1.0,60.0,9.0,1.0,4.0
35000.0,0.1366,1190.45,1.0,1.0,60.0,13.0,1.0,2.0
29975.0,0.1924,781.54,1.0,1.0,60.0,22.0,1.0,0.0
22800.0,0.2098999999999999,616.69,1.0,1.0,60.0,24.0,1.0,1.0
25000.0,0.2899,835.03,1.0,1.0,36.0,11.0,1.0,2.0
10000.0,0.2899,304.36,1.0,1.0,36.0,5.0,1.0,1.0
25000.0,0.2899,785.61,1.0,1.0,36.0,5.0,1.0,4.0
23500.0,0.2899,743.69,1.0,1.0,36.0,6.0,1.0,3.0
20400.0,0.2899,672.13,1.0,1.0,36.0,9.0,1.0,3.0
28000.0,0.1499,970.5,1.0,1.0,36.0,15.0,1.0,2.0
21000.0,0.1599,510.57,1.0,1.0,60.0,17.0,1.0,2.0
19200.0,0.2899,421.68,0.0,1.0,60.0,9.0,1.0,4.0
21000.0,0.1366,484.94,1.0,1.0,60.0,13.0,1.0,1.0
25000.0,0.2899,537.23,1.0,1.0,60.0,10.0,1.0,4.0
8550.0,0.1924,314.45,0.0,1.0,36.0,22.0,1.0,2.0
15000.0,0.1431,1372.97,1.0,0.0,60.0,14.0,1.0,1.0
14600.0,0.2899,484.86,1.0,1.0,36.0,10.0,0.0,3.0
12000.0,0.2899,377.09,1.0,1.0,36.0,5.0,0.0,2.0
4750.0,0.2899,149.27,1.0,1.0,36.0,5.0,0.0,1.0
13925.0,0.2899,347.13,1.0,1.0,60.0,19.0,1.0,4.0
20000.0,0.2899,448.85,2.0,1.0,60.0,11.0,1.0,2.0
1000.0,0.2899,400.37,1.0,1.0,60.0,12.0,1.0,4.0
3000.0,0.2899,100.21,1.0,1.0,36.0,11.0,1.0,4.0
8000.0,0.2899,256.23,1.0,1.0,36.0,7.0,0.0,1.0
5000.0,0.2899,167.01,1.0,0.0,36.0,11.0,1.0,1.0
12000.0,0.1499,415.93,0.0,1.0,36.0,15.0,1.0,1.0
22400.0,0.2899,686.44,1.0,1.0,36.0,2.0,1.0,2.0
22000.0,0.2899,730.61,1.0,1.0,36.0,10.0,1.0,2.0
25000.0,0.1924,651.82,1.0,1.0,60.0,25.0,1.0,2.0
13000.0,0.2899,431.73,1.0,1.0,36.0,10.0,0.0,2.0
2500.0,0.1785999999999999,90.21,0.0,1.0,36.0,20.0,0.0,1.0
6000.0,0.2899,194.99,0.0,1.0,36.0,8.0,0.0,3.0
12000.0,0.2899,389.98,1.0,1.0,60.0,8.0,1.0,2.0
18000.0,0.1714,448.71,1.0,1.0,60.0,19.0,0.0,1.0
35000.0,0.1499,832.47,0.0,1.0,60.0,15.0,1.0,2.0
24000.0,0.2899,1372.97,1.0,1.0,36.0,9.0,1.0,2.0
6400.0,0.2899,196.13,1.0,1.0,36.0,2.0,0.0,1.0
15000.0,0.2899,447.34,1.0,1.0,60.0,31.0,1.0,3.0
5600.0,0.2899,188.66,1.0,1.0,36.0,12.0,1.0,1.0
15000.0,0.1333,1372.97,4.0,1.0,36.0,13.0,0.0,2.0
13450.0,0.2198999999999999,371.4,1.0,0.0,60.0,25.0,1.0,4.0
1000.0,0.1649,106.2,1.0,1.0,36.0,18.0,0.0,1.0
15000.0,0.2899,474.7,1.0,1.0,36.0,6.0,1.0,1.0
35000.0,0.2899,1088.56,2.0,1.0,60.0,4.0,1.0,1.0
35000.0,0.1366,808.24,1.0,1.0,60.0,13.0,1.0,1.0
20000.0,0.1785999999999999,506.35,1.0,1.0,60.0,20.0,1.0,3.0
30000.0,0.2198999999999999,828.4,1.0,0.0,60.0,25.0,1.0,4.0
1000.0,0.2899,607.62,1.0,1.0,36.0,6.0,1.0,4.0
10625.0,0.1924,390.77,1.0,1.0,36.0,22.0,1.0,2.0
13825.0,0.2899,461.77,1.0,1.0,36.0,11.0,0.0,1.0
12000.0,0.2899,370.48,1.0,1.0,36.0,3.0,1.0,2.0
30000.0,0.2498999999999999,880.37,1.0,1.0,60.0,29.0,1.0,4.0
4000.0,0.2899,128.12,0.0,1.0,36.0,7.0,0.0,1.0
20000.0,0.2899,628.49,1.0,1.0,36.0,5.0,1.0,4.0
27000.0,0.2899,821.76,1.0,1.0,36.0,1.0,1.0,2.0
6325.0,0.2899,211.27,1.0,1.0,36.0,11.0,1.0,2.0
20450.0,0.1559,714.83,1.0,1.0,36.0,16.0,1.0,2.0
3500.0,0.2899,110.77,1.0,1.0,36.0,6.0,0.0,2.0
15000.0,0.1431,514.93,0.0,0.0,36.0,14.0,0.0,3.0
15000.0,0.1853999999999999,385.33,1.0,1.0,60.0,21.0,1.0,2.0
1000.0,0.1599,274.19,1.0,1.0,36.0,17.0,1.0,2.0
15000.0,0.1853999999999999,385.33,1.0,1.0,60.0,21.0,1.0,3.0
28000.0,0.2899,935.23,1.0,1.0,36.0,11.0,1.0,1.0
5950.0,0.1599,209.16,0.0,0.0,36.0,17.0,1.0,3.0
18000.0,0.2899,555.71,1.0,1.0,60.0,3.0,1.0,2.0
7000.0,0.2899,233.81,1.0,1.0,36.0,15.0,0.0,4.0
3600.0,0.1649,127.44,1.0,1.0,36.0,18.0,1.0,1.0
12000.0,0.2899,367.74,1.0,1.0,36.0,2.0,0.0,2.0
10000.0,0.2899,324.98,1.0,1.0,36.0,8.0,1.0,0.0
16000.0,0.2899,359.08,1.0,1.0,60.0,11.0,1.0,1.0
20000.0,0.1785999999999999,721.65,2.0,1.0,36.0,20.0,1.0,4.0
9000.0,0.2899,282.82,1.0,1.0,36.0,5.0,0.0,4.0
6500.0,0.2899,217.11,1.0,1.0,36.0,11.0,1.0,3.0
1000.0,0.1649,35.4,1.0,1.0,36.0,18.0,1.0,1.0
30000.0,0.1853999999999999,770.65,1.0,1.0,60.0,21.0,1.0,1.0
6000.0,0.2899,194.99,1.0,1.0,36.0,8.0,1.0,1.0
18000.0,0.2899,593.06,1.0,1.0,36.0,9.0,1.0,1.0
3000.0,0.2899,103.99,1.0,1.0,36.0,15.0,1.0,4.0
12425.0,0.1785999999999999,448.33,1.0,1.0,36.0,20.0,0.0,2.0
20975.0,0.2899,470.73,1.0,1.0,60.0,11.0,1.0,2.0
30000.0,0.2899,673.27,1.0,0.0,60.0,11.0,1.0,3.0
22950.0,0.2899,787.84,1.0,0.0,36.0,14.0,1.0,2.0
35000.0,0.2899,785.48,1.0,1.0,60.0,11.0,1.0,3.0
10000.0,0.1499,346.61,1.0,1.0,36.0,15.0,1.0,1.0
10000.0,0.2899,334.01,1.0,1.0,36.0,11.0,1.0,1.0
11200.0,0.1649,275.29,0.0,1.0,60.0,18.0,1.0,1.0
28000.0,0.2899,858.05,1.0,1.0,36.0,2.0,1.0,1.0
23975.0,0.1714,597.65,1.0,1.0,60.0,19.0,0.0,2.0
14000.0,0.2899,471.65,1.0,1.0,36.0,12.0,1.0,1.0
29850.0,0.1649,733.69,1.0,1.0,60.0,18.0,0.0,3.0
12500.0,0.1853999999999999,321.11,1.0,1.0,60.0,21.0,1.0,1.0
25000.0,0.2899,766.12,1.0,1.0,36.0,2.0,1.0,2.0
20000.0,0.2899,439.25,1.0,1.0,60.0,9.0,1.0,3.0
5600.0,0.2899,175.98,1.0,1.0,36.0,5.0,1.0,1.0
24000.0,0.2398999999999999,690.3,0.0,1.0,60.0,27.0,1.0,2.0
4725.0,0.2899,186.62,1.0,1.0,36.0,28.0,0.0,0.0
16000.0,0.1499,380.56,1.0,1.0,60.0,15.0,1.0,2.0
21600.0,0.2899,678.77,1.0,1.0,36.0,5.0,1.0,2.0
15000.0,0.2899,329.44,1.0,1.0,60.0,9.0,1.0,4.0
13825.0,0.2899,442.8,1.0,1.0,36.0,7.0,1.0,2.0
30000.0,0.2899,1002.03,1.0,1.0,36.0,11.0,1.0,4.0
10800.0,0.2899,339.34,2.0,1.0,36.0,6.0,0.0,1.0
1000.0,0.2299,245.78,1.0,1.0,36.0,26.0,1.0,2.0
15000.0,0.2899,474.7,1.0,1.0,36.0,6.0,1.0,2.0
17600.0,0.2899,553.07,1.0,1.0,36.0,5.0,0.0,2.0
8000.0,0.2899,265.68,1.0,1.0,36.0,10.0,0.0,2.0
28000.0,0.2899,852.2,1.0,1.0,36.0,1.0,1.0,4.0
6500.0,0.2899,211.24,2.0,1.0,36.0,8.0,1.0,1.0
20000.0,0.2299,563.7,1.0,1.0,60.0,26.0,1.0,4.0
10000.0,0.2899,222.4,1.0,1.0,60.0,10.0,0.0,3.0
1000.0,0.2899,183.87,1.0,1.0,36.0,2.0,1.0,3.0
8800.0,0.1999,327.0,0.0,1.0,36.0,23.0,1.0,1.0
22950.0,0.1431,537.71,1.0,1.0,60.0,14.0,1.0,3.0
20000.0,0.2899,649.96,1.0,1.0,36.0,8.0,1.0,1.0
16000.0,0.2899,359.08,1.0,1.0,60.0,11.0,1.0,1.0
6400.0,0.2899,213.77,1.0,1.0,36.0,11.0,1.0,1.0
35000.0,0.2299,986.47,1.0,1.0,60.0,26.0,1.0,2.0
9000.0,0.2899,303.21,2.0,1.0,36.0,12.0,1.0,2.0
35000.0,0.1599,1230.33,0.0,1.0,36.0,17.0,1.0,3.0
7200.0,0.2899,222.29,1.0,1.0,36.0,3.0,1.0,1.0
15000.0,0.2899,336.64,1.0,1.0,60.0,11.0,1.0,3.0
14000.0,0.2899,332.99,1.0,1.0,60.0,15.0,1.0,1.0
4500.0,0.2899,146.24,1.0,1.0,36.0,8.0,0.0,1.0
8500.0,0.2899,272.25,2.0,1.0,36.0,7.0,1.0,2.0
3000.0,0.2899,96.09,1.0,1.0,60.0,7.0,0.0,2.0
3500.0,0.2899,107.26,1.0,1.0,36.0,2.0,0.0,1.0
25000.0,0.2899,777.55,1.0,1.0,36.0,4.0,0.0,1.0
9000.0,0.2899,277.86,1.0,1.0,36.0,3.0,1.0,0.0
10000.0,0.1431,234.3,1.0,1.0,60.0,14.0,1.0,2.0
10000.0,0.2899,332.1,1.0,1.0,36.0,10.0,1.0,2.0
15000.0,0.2899,494.22,1.0,1.0,36.0,9.0,1.0,2.0
20000.0,0.1559,482.02,1.0,1.0,60.0,16.0,1.0,3.0
18825.0,0.1559,658.03,1.0,1.0,36.0,16.0,1.0,1.0
16425.0,0.1431,384.83,2.0,1.0,60.0,14.0,0.0,2.0
1000.0,0.2899,430.4,1.0,1.0,36.0,6.0,0.0,2.0
15000.0,0.2899,308.98,1.0,1.0,60.0,6.0,1.0,2.0
3500.0,0.2899,116.91,1.0,1.0,36.0,11.0,1.0,2.0
13000.0,0.1559,454.42,1.0,1.0,36.0,16.0,1.0,3.0
15000.0,0.2899,466.53,1.0,1.0,36.0,4.0,0.0,1.0
10000.0,0.2899,334.01,1.0,1.0,60.0,11.0,0.0,1.0
15000.0,0.2899,336.64,2.0,1.0,60.0,11.0,0.0,1.0
10000.0,0.2899,336.9,1.0,1.0,36.0,12.0,1.0,1.0
10000.0,0.1366,230.93,1.0,1.0,60.0,13.0,1.0,2.0
21600.0,0.1366,498.8,1.0,1.0,60.0,13.0,1.0,3.0
10000.0,0.2899,346.61,1.0,1.0,36.0,15.0,1.0,1.0
1000.0,0.2899,796.76,1.0,1.0,36.0,2.0,1.0,4.0
12000.0,0.2899,370.09,2.0,1.0,36.0,4.0,1.0,2.0
20000.0,0.2899,658.95,1.0,1.0,36.0,9.0,1.0,0.0
19200.0,0.1366,653.05,1.0,1.0,36.0,13.0,1.0,1.0
2400.0,0.2899,79.08,1.0,1.0,36.0,9.0,0.0,1.0
15600.0,0.2899,506.97,1.0,1.0,36.0,10.0,1.0,1.0
35000.0,0.1499,832.47,1.0,1.0,60.0,15.0,1.0,4.0
8400.0,0.2899,280.57,1.0,1.0,60.0,11.0,1.0,4.0
11275.0,0.1465,266.17,2.0,1.0,60.0,15.0,1.0,1.0
8000.0,0.2899,265.68,1.0,1.0,36.0,10.0,1.0,1.0
20000.0,0.2899,628.49,1.0,1.0,36.0,5.0,1.0,0.0
3500.0,0.2899,115.32,1.0,1.0,60.0,9.0,1.0,2.0
20000.0,0.2899,658.95,0.0,1.0,36.0,9.0,1.0,3.0
19775.0,0.2899,660.51,1.0,1.0,36.0,11.0,1.0,1.0
6000.0,0.2899,188.55,1.0,1.0,36.0,5.0,0.0,2.0
8400.0,0.1714,300.07,0.0,1.0,36.0,19.0,1.0,2.0
20000.0,0.2899,628.49,1.0,1.0,36.0,5.0,0.0,4.0
35000.0,0.2899,1137.43,1.0,1.0,36.0,8.0,1.0,4.0
7850.0,0.1853999999999999,285.93,1.0,1.0,36.0,21.0,0.0,4.0
15000.0,0.2899,498.15,1.0,1.0,36.0,10.0,1.0,2.0
10000.0,0.1785999999999999,360.83,2.0,0.0,36.0,20.0,1.0,0.0
12000.0,0.1649,294.96,1.0,1.0,60.0,18.0,1.0,2.0
30000.0,0.1853999999999999,1092.72,1.0,1.0,36.0,25.0,1.0,1.0
9000.0,0.1785999999999999,324.74,1.0,1.0,36.0,20.0,1.0,1.0
35000.0,0.1431,1201.5,1.0,1.0,36.0,14.0,1.0,1.0
20000.0,0.1366,461.85,1.0,1.0,60.0,15.0,1.0,4.0
5000.0,0.2899,174.78,1.0,1.0,36.0,16.0,0.0,2.0
10000.0,0.2899,312.86,2.0,1.0,36.0,5.0,0.0,2.0
23000.0,0.2899,1372.97,1.0,1.0,36.0,11.0,1.0,3.0
1000.0,0.2899,790.74,1.0,1.0,36.0,9.0,1.0,4.0
14000.0,0.2899,471.65,0.0,1.0,36.0,12.0,1.0,1.0
11925.0,0.1924,438.58,2.0,1.0,36.0,22.0,0.0,2.0
10000.0,0.1559,241.01,1.0,1.0,60.0,16.0,1.0,1.0
13150.0,0.1431,451.42,1.0,1.0,36.0,14.0,1.0,2.0
12850.0,0.2583,383.45,1.0,1.0,60.0,32.0,1.0,1.0
10975.0,0.1499,380.4,0.0,1.0,36.0,15.0,1.0,4.0
10500.0,0.2899,350.71,1.0,1.0,36.0,11.0,1.0,2.0
11200.0,0.1559,269.93,1.0,1.0,60.0,16.0,1.0,2.0
23900.0,0.1649,846.05,1.0,1.0,36.0,18.0,0.0,1.0
10800.0,0.2899,360.73,1.0,0.0,36.0,11.0,1.0,4.0
20000.0,0.2899,640.57,1.0,1.0,36.0,7.0,1.0,4.0
4000.0,0.2899,125.7,1.0,1.0,36.0,5.0,1.0,2.0
10750.0,0.2098999999999999,290.77,1.0,1.0,60.0,24.0,1.0,1.0
9800.0,0.2899,298.27,1.0,1.0,36.0,1.0,0.0,3.0
15000.0,0.1499,519.91,2.0,1.0,36.0,15.0,1.0,2.0
15000.0,0.2899,471.37,1.0,1.0,36.0,5.0,1.0,2.0
4500.0,0.2899,1372.97,1.0,1.0,36.0,8.0,0.0,2.0
1000.0,0.1924,292.39,1.0,1.0,36.0,22.0,1.0,1.0
19000.0,0.2899,586.58,1.0,1.0,36.0,3.0,0.0,2.0
14675.0,0.1649,519.49,2.0,1.0,36.0,18.0,1.0,2.0
13925.0,0.2899,302.7,2.0,1.0,60.0,9.0,0.0,2.0
12000.0,0.2899,384.34,1.0,1.0,36.0,7.0,0.0,1.0
24925.0,0.2899,788.79,1.0,1.0,36.0,6.0,1.0,4.0
10000.0,0.2899,329.48,1.0,1.0,36.0,9.0,1.0,1.0
5400.0,0.2899,169.7,1.0,1.0,36.0,5.0,0.0,2.0
16525.0,0.1559,1372.97,1.0,1.0,36.0,16.0,1.0,1.0
25000.0,0.2899,726.48,2.0,1.0,60.0,28.0,1.0,4.0
6000.0,0.2899,1372.97,1.0,1.0,36.0,6.0,1.0,1.0
1000.0,0.2198999999999999,757.99,1.0,1.0,60.0,25.0,1.0,1.0
4000.0,0.1649,141.6,1.0,1.0,36.0,18.0,0.0,3.0
15000.0,0.2899,498.15,1.0,1.0,36.0,10.0,1.0,4.0
15000.0,0.2899,341.22,1.0,1.0,60.0,12.0,1.0,1.0
10050.0,0.1714,359.02,1.0,1.0,36.0,20.0,1.0,2.0
5000.0,0.2899,160.15,1.0,1.0,36.0,7.0,0.0,2.0
16100.0,0.1853999999999999,413.58,1.0,1.0,60.0,21.0,0.0,2.0
15500.0,0.1431,363.16,1.0,1.0,60.0,14.0,0.0,3.0
27975.0,0.2899,838.58,1.0,1.0,60.0,35.0,1.0,2.0
35000.0,0.1599,1230.33,1.0,1.0,36.0,17.0,1.0,4.0
8000.0,0.2899,256.23,1.0,1.0,36.0,7.0,0.0,1.0
14500.0,0.1366,334.84,2.0,1.0,60.0,13.0,1.0,2.0
10250.0,0.1924,267.25,1.0,1.0,60.0,22.0,0.0,4.0
6500.0,0.2899,211.24,1.0,1.0,36.0,8.0,0.0,3.0
6050.0,0.2899,199.34,1.0,1.0,36.0,9.0,1.0,3.0
9250.0,0.2899,307.19,1.0,1.0,36.0,10.0,1.0,1.0
18000.0,0.2899,370.78,1.0,1.0,60.0,6.0,1.0,4.0
10800.0,0.2899,360.22,2.0,1.0,36.0,11.0,1.0,3.0
18000.0,0.2899,395.33,1.0,1.0,60.0,10.0,1.0,2.0
20000.0,0.1559,482.02,1.0,1.0,60.0,16.0,1.0,1.0
7625.0,0.1649,269.93,0.0,0.0,36.0,18.0,1.0,2.0
12000.0,0.2899,384.34,2.0,1.0,36.0,7.0,1.0,2.0
19400.0,0.2098999999999999,524.73,1.0,1.0,60.0,24.0,1.0,2.0
19250.0,0.2299,542.56,1.0,1.0,60.0,26.0,1.0,1.0
2000.0,0.2899,66.42,1.0,1.0,36.0,10.0,0.0,0.0
10000.0,0.1924,260.73,2.0,1.0,60.0,22.0,1.0,4.0
5000.0,0.1561,174.83,2.0,1.0,36.0,16.0,1.0,2.0
12000.0,0.1559,289.21,1.0,1.0,60.0,16.0,0.0,3.0
15000.0,0.1924,391.1,1.0,1.0,60.0,22.0,1.0,2.0
11125.0,0.2899,346.01,1.0,1.0,36.0,4.0,0.0,2.0
35000.0,0.1924,912.55,1.0,1.0,60.0,25.0,1.0,1.0
20000.0,0.2899,632.93,1.0,1.0,36.0,6.0,1.0,2.0
12000.0,0.1559,419.46,1.0,1.0,36.0,16.0,1.0,2.0
18000.0,0.2299,507.33,1.0,1.0,60.0,26.0,0.0,0.0
1000.0,0.2899,427.37,1.0,1.0,36.0,5.0,1.0,2.0
24000.0,0.2899,538.61,1.0,1.0,60.0,11.0,1.0,3.0
16000.0,0.2899,359.08,1.0,1.0,60.0,11.0,1.0,1.0
22000.0,0.1431,515.45,1.0,1.0,60.0,14.0,1.0,4.0
15000.0,0.2899,471.37,1.0,1.0,36.0,5.0,1.0,3.0
8400.0,0.2899,269.04,1.0,1.0,60.0,7.0,0.0,2.0
7075.0,0.2899,255.29,1.0,1.0,36.0,20.0,0.0,3.0
4000.0,0.2899,134.76,1.0,1.0,60.0,12.0,0.0,4.0
15600.0,0.2899,481.62,1.0,1.0,36.0,3.0,1.0,2.0
20000.0,0.2899,612.89,1.0,1.0,36.0,2.0,1.0,4.0
35000.0,0.2899,1169.04,1.0,1.0,36.0,11.0,1.0,3.0
1000.0,0.1559,425.38,1.0,1.0,60.0,16.0,0.0,1.0
14000.0,0.2899,471.65,1.0,1.0,36.0,12.0,1.0,1.0
25000.0,0.2899,549.07,1.0,1.0,60.0,9.0,1.0,2.0
21000.0,0.2899,701.42,1.0,0.0,36.0,11.0,0.0,3.0
17200.0,0.1599,418.18,1.0,1.0,60.0,17.0,1.0,1.0
7575.0,0.2098999999999999,285.35,1.0,1.0,36.0,24.0,1.0,1.0
25000.0,0.2899,1372.97,1.0,1.0,60.0,7.0,1.0,1.0
21000.0,0.2899,664.58,1.0,1.0,36.0,6.0,1.0,1.0
8000.0,0.2899,1372.97,1.0,1.0,36.0,3.0,0.0,3.0
9000.0,0.1599,316.37,1.0,1.0,36.0,20.0,1.0,2.0
20925.0,0.2899,439.37,1.0,1.0,60.0,7.0,1.0,1.0
35000.0,0.1785999999999999,886.11,1.0,1.0,60.0,20.0,1.0,3.0
7000.0,0.2899,219.97,1.0,1.0,36.0,5.0,1.0,1.0
23000.0,0.2899,494.25,1.0,1.0,60.0,8.0,1.0,1.0
15000.0,0.2899,474.7,0.0,1.0,36.0,6.0,0.0,4.0
9000.0,0.2899,288.26,1.0,1.0,36.0,10.0,0.0,2.0
10000.0,0.2899,329.48,0.0,1.0,36.0,9.0,0.0,2.0
15000.0,0.1559,524.33,1.0,1.0,36.0,16.0,1.0,2.0
25000.0,0.2899,842.23,1.0,1.0,36.0,12.0,1.0,2.0
6000.0,0.2899,200.41,1.0,1.0,60.0,11.0,1.0,2.0
16000.0,0.2899,490.32,1.0,1.0,36.0,2.0,0.0,4.0
5025.0,0.2899,164.49,2.0,1.0,36.0,9.0,0.0,0.0
20000.0,0.2899,673.79,1.0,0.0,36.0,12.0,1.0,1.0
30000.0,0.2899,933.05,1.0,1.0,36.0,4.0,1.0,1.0
14400.0,0.2899,444.57,1.0,1.0,60.0,3.0,1.0,3.0
20950.0,0.1785999999999999,530.4,0.0,1.0,60.0,20.0,1.0,2.0
6000.0,0.2899,202.14,1.0,1.0,36.0,12.0,0.0,4.0
